Order Number,Sales Date,Month,Sales Channel,Currency,Salesteam,Salesteam Region,Store Name,State,Product Name,Product Category,Order qty,unit price,unit cost,Sales Price,Cost Price,Profit
SO5324,5/7/2020,May,Wholesale,USD,Chris Armstrong,Northeast,Babylon (Town),New York,Wreaths,Decoratives,8,633.9,452.78,5071.2,3622.24,1448.96
SO5325,2/6/2020,February,Distributor,USD,Todd Roberts,West,Sacramento,California,Ornaments,Decoratives,6,238.24,170.17,1429.44,1021.02,408.4200000000001
SO5326,5/24/2020,May,Distributor,USD,Samuel Fowler,Midwest,Topeka,Kansas,Wine Storage,Drinkware,9,246.69,176.21,2220.21,1585.89,634.3199999999999
SO5327,2/6/2020,February,Wholesale,USD,Adam Hernandez,Northeast,Brandon,Florida,Outdoor Furniture,Furniture,2,343.86,245.62,687.72,491.24,196.48000000000002
SO5328,3/23/2020,March,Wholesale,USD,Joshua Little,South,Killeen,Texas,TV and video,Electronics,9,404.94,289.24,3644.46,2603.16,1041.3000000000002
SO5329,5/6/2020,May,Wholesale,USD,Samuel Fowler,Midwest,Ontario,California,Stemware,Drinkware,8,510.35,364.53,4082.8,2916.24,1166.5600000000004
SO5330,2/17/2020,February,In-Store,USD,Samuel Fowler,Midwest,Fort Lauderdale,Florida,Candleholders,Decoratives,6,298.92,213.51,1793.52,1281.06,512.46
SO5331,5/31/2020,May,In-Store,USD,Todd Roberts,West,Escondido,California,TV and video,Electronics,5,211.77,151.26,1058.8500000000001,756.3,302.5500000000002
SO5332,1/6/2020,January,Wholesale,USD,Joe Price,Northeast,West Palm Beach,Florida,Table Linens,Decoratives,10,351.72,251.23,3517.2000000000003,2512.2999999999997,1004.9000000000005
SO5333,2/19/2020,February,In-Store,USD,Carl Nguyen,Midwest,Proviso,Illinois,Stemware,Drinkware,10,640.76,457.68,6407.6,4576.8,1830.8000000000002
SO5334,1/26/2020,January,In-Store,USD,Todd Roberts,West,Fort Collins,Colorado,Wardrobes,Furniture,4,621.64,444.03,2486.56,1776.12,710.44
SO5335,4/13/2020,April,In-Store,USD,Joe Price,Northeast,Beaumont,Texas,Rugs,Decoratives,10,233.01,166.43,2330.1,1664.3000000000002,665.7999999999997
SO5336,3/12/2020,March,Online,USD,Shawn Wallace,South,Fargo,North Dakota,Bean Bags,Furniture,10,451.05,322.18,4510.5,3221.8,1288.6999999999998
SO5337,5/6/2020,May,In-Store,USD,Keith Griffin,Northeast,Highlands Ranch,Colorado,Festive,Decoratives,4,479.91,342.79,1919.64,1371.16,548.48
SO5338,3/15/2020,March,In-Store,USD,Shawn Cook,Midwest,Highlands Ranch,Colorado,Bakeware,Kitchenery,1,317.09,226.49,317.09,226.49,90.59999999999997
SO5339,3/10/2020,March,Wholesale,USD,Douglas Tucker,Midwest,Laredo,Texas,Computers,Electronics,3,627.17,447.98,1881.5099999999998,1343.94,537.5699999999997
SO5340,1/25/2020,January,In-Store,USD,Anthony Berry,West,St. Paul,Minnesota,Cocktail Glasses,Drinkware,3,451.21,322.29,1353.6299999999999,966.8700000000001,386.75999999999976
SO5341,5/25/2020,May,Online,USD,Jonathan Hawkins,West,Bloomingdale (Township),Illinois,Photo Frames,Decoratives,2,563.69,402.63,1127.38,805.26,322.1200000000001
SO5342,4/26/2020,April,Online,USD,Shawn Cook,Midwest,Phoenix,Arizona,Basketball,Sports,6,439.17,313.7,2635.02,1882.1999999999998,752.8200000000002
SO5343,5/20/2020,May,Distributor,USD,Jonathan Hawkins,West,Santa Maria,California,Wreaths,Decoratives,7,267.9,191.36,1875.2999999999997,1339.52,535.7799999999997
SO5344,1/17/2020,January,Wholesale,USD,Adam Hernandez,Northeast,Corona,California,Platters,Kitchenery,7,631.37,450.98,4419.59,3156.86,1262.73
SO5345,2/9/2020,February,Online,USD,Nicholas Cunningham,South,Vancouver,Washington,Wreaths,Decoratives,8,336.46,240.33,2691.68,1922.64,769.0399999999997
SO5346,4/7/2020,April,Online,USD,Joe Price,Northeast,Lincoln,Nebraska,Home Fragrances,Decoratives,5,306.38,218.84,1531.9,1094.2,437.70000000000005
SO5347,2/2/2020,February,Distributor,USD,George Lewis,West,Springfield,Massachusetts,Clocks,Accessories,5,229.01,163.58,1145.05,817.9000000000001,327.14999999999986
SO5348,4/27/2020,April,In-Store,USD,Roy Rice,Midwest,Baltimore,Maryland,Floor Lamps,Lighting,7,181.1,129.36,1267.7,905.5200000000001,362.17999999999995
SO5349,5/23/2020,May,Wholesale,USD,Frank Brown,Northeast,Hampton,Virginia,Floor Lamps,Lighting,2,507.3,362.36,1014.6,724.72,289.88
SO5350,5/3/2020,May,In-Store,USD,Todd Roberts,West,Olathe,Kansas,Blankets,Beddings,9,453.0,323.57,4077.0,2912.13,1164.87
SO5351,2/12/2020,February,Distributor,USD,Donald Reynolds,South,Clarksville,Tennessee,Audio,Electronics,7,441.93,315.66,3093.51,2209.6200000000003,883.8899999999999
SO5352,1/11/2020,January,Distributor,USD,Joe Price,Northeast,Tallahassee,Florida,Blankets,Beddings,9,214.23,153.02,1928.07,1377.18,550.8899999999999
SO5353,5/3/2020,May,In-Store,USD,Donald Reynolds,South,Oakland,California,Candleholders,Decoratives,10,521.55,372.54,5215.5,3725.4,1490.1
SO5354,1/27/2020,January,Wholesale,USD,Stephen Payne,South,Warren,Indiana,Cookware,Kitchenery,5,194.61,139.01,973.0500000000001,695.05,278.0000000000001
SO5355,3/19/2020,March,Distributor,USD,Patrick Graham,South,Fort Wayne,Indiana,Bean Bags,Furniture,8,486.28,347.34,3890.24,2778.72,1111.52
SO5356,4/8/2020,April,Wholesale,USD,Shawn Cook,Midwest,Enterprise,Nevada,Pillows,Beddings,1,394.9,282.07,394.9,282.07,112.82999999999998
SO5357,3/14/2020,March,Wholesale,USD,Adam Hernandez,Northeast,Capital,Illinois,Phones,Electronics,5,165.56,118.25,827.8,591.25,236.54999999999995
SO5358,1/31/2020,January,Online,USD,Joshua Little,South,Hartford,Connecticut,Dinnerware,Kitchenery,3,328.72,234.8,986.1600000000001,704.4000000000001,281.76
SO5359,3/25/2020,March,Distributor,USD,Todd Roberts,West,Durham,North Carolina,Computers,Electronics,2,505.82,361.3,1011.64,722.6,289.03999999999996
SO5360,3/2/2020,March,Wholesale,USD,Donald Reynolds,South,Visalia,California,Candleholders,Decoratives,8,197.94,141.39,1583.52,1131.12,452.4000000000001
SO5361,5/5/2020,May,Distributor,USD,Douglas Tucker,Midwest,Salinas,California,Dining Furniture,Furniture,5,294.7,210.5,1473.5,1052.5,421.0
SO5362,3/31/2020,March,Distributor,USD,Chris Armstrong,Northeast,Tacoma,Washington,Pillows,Beddings,8,449.76,321.26,3598.08,2570.08,1028.0
SO5363,2/26/2020,February,Online,USD,Patrick Graham,South,Chattanooga,Tennessee,Vases,Decoratives,2,245.55,175.4,491.1,350.8,140.3
SO5364,2/7/2020,February,Wholesale,USD,Donald Reynolds,South,Gilbert,Arizona,Vanities,Collections,2,294.4,210.28,588.8,420.56,168.23999999999995
SO5365,4/12/2020,April,Distributor,USD,Stephen Payne,South,Mesa,Arizona,Bathroom Furniture,Furniture,4,179.64,128.31,718.56,513.24,205.31999999999994
SO5366,1/25/2020,January,Wholesale,USD,Paul Holmes,Midwest,Norwalk,California,Mirrors,Accessories,3,397.3,283.78,1191.9,851.3399999999999,340.5600000000002
SO5367,3/30/2020,March,Distributor,USD,Joe Price,Northeast,Grand Rapids,Michigan,Sculptures,Decoratives,2,218.13,155.81,436.26,311.62,124.63999999999999
SO5368,1/18/2020,January,In-Store,USD,Joshua Ryan,Midwest,Stamford (Town),Connecticut,Phones,Electronics,8,555.37,396.69,4442.96,3173.52,1269.44
SO5369,4/28/2020,April,Wholesale,USD,George Lewis,West,Brookhaven,New York,Wine Storage,Drinkware,10,488.86,349.18,4888.6,3491.8,1396.8000000000002
SO5370,5/27/2020,May,Distributor,USD,Jerry Green,West,Columbus,Ohio,Bedroom Furniture,Furniture,8,326.45,233.18,2611.6,1865.44,746.1599999999999
SO5371,1/10/2020,January,Distributor,USD,Frank Brown,Northeast,San Antonio,Texas,Pendants,Collections,4,490.48,350.35,1961.92,1401.4,560.52
SO5372,2/7/2020,February,Wholesale,USD,Paul Holmes,Midwest,Killeen,Texas,Stemware,Drinkware,10,185.12,132.23,1851.2,1322.3,528.9000000000001
SO5373,1/1/2020,January,Wholesale,USD,Stephen Payne,South,Tallahassee,Florida,Candles,Lighting,6,384.41,274.58,2306.46,1647.48,658.98
SO5374,4/21/2020,April,In-Store,USD,Joshua Bennett,Northeast,Norman,Oklahoma,Outdoor Decor,Decoratives,3,402.62,287.58,1207.8600000000001,862.74,345.1200000000001
SO5375,4/18/2020,April,Wholesale,USD,Joshua Little,South,Pasadena,California,Serveware,Kitchenery,4,597.73,426.95,2390.92,1707.8,683.1200000000001
SO5376,4/12/2020,April,Wholesale,USD,Jerry Green,West,Winston-Salem,North Carolina,Festive,Decoratives,4,484.37,345.98,1937.48,1383.92,553.56
SO5377,4/28/2020,April,Wholesale,USD,Donald Reynolds,South,Newport News,Virginia,Bathroom Furniture,Furniture,9,253.94,181.39,2285.46,1632.5099999999998,652.9500000000003
SO5378,3/9/2020,March,Distributor,USD,Roger Alexander,Midwest,Charlotte,North Carolina,Bar Tools,Drinkware,8,621.43,443.88,4971.44,3551.04,1420.3999999999996
SO5379,4/4/2020,April,Wholesale,USD,Jerry Green,West,Tacoma,Washington,Pillows,Beddings,6,584.3,417.36,3505.7999999999997,2504.16,1001.6399999999999
SO5380,1/3/2020,January,Wholesale,USD,Jerry Green,West,Westminster,Colorado,Candles,Lighting,10,223.89,159.92,2238.8999999999996,1599.1999999999998,639.6999999999998
SO5381,5/6/2020,May,Wholesale,USD,Douglas Tucker,Midwest,Newport News,Virginia,Audio,Electronics,9,559.96,399.97,5039.64,3599.7300000000005,1439.9099999999999
SO5382,2/16/2020,February,Online,USD,Stephen Payne,South,San Francisco,California,Wall Coverings,Decoratives,8,252.94,180.67,2023.52,1445.36,578.1600000000001
SO5383,2/16/2020,February,Distributor,USD,Shawn Wallace,South,Amarillo,Texas,Audio,Electronics,3,166.33,118.81,498.99,356.43,142.56
SO5384,3/14/2020,March,Distributor,USD,Paul Holmes,Midwest,Clearwater,Florida,Wine Storage,Drinkware,5,161.32,115.23,806.5999999999999,576.15,230.44999999999993
SO5385,1/15/2020,January,Wholesale,USD,Samuel Fowler,Midwest,Fort Lauderdale,Florida,Dinnerware,Kitchenery,7,313.33,223.81,2193.31,1566.67,626.6399999999999
SO5386,4/28/2020,April,Wholesale,USD,Paul Holmes,Midwest,San Angelo,Texas,Clocks,Accessories,8,417.1,297.93,3336.8,2383.44,953.3600000000001
SO5387,2/24/2020,February,Distributor,USD,Joshua Kenedy,West,Hanover,Illinois,Bathroom Furniture,Furniture,4,524.32,374.51,2097.28,1498.04,599.2400000000002
SO5388,1/22/2020,January,Online,USD,Jerry Green,West,Davenport,Iowa,Table Lamps,Lighting,2,168.26,120.19,336.52,240.38,96.13999999999999
SO5389,5/21/2020,May,Distributor,USD,Shawn Wallace,South,Las Vegas,Nevada,Collectibles,Collections,2,181.06,129.33,362.12,258.66,103.45999999999998
SO5390,1/13/2020,January,Online,USD,Roy Rice,Midwest,Temecula,California,Bakeware,Kitchenery,4,271.43,193.88,1085.72,775.52,310.20000000000005
SO5391,2/5/2020,February,Distributor,USD,Paul Holmes,Midwest,Charlotte,North Carolina,Clocks,Accessories,1,208.98,149.27,208.98,149.27,59.70999999999998
SO5392,3/4/2020,March,Distributor,USD,George Lewis,West,Philadelphia,Pennsylvania,Candles,Lighting,1,490.61,350.43,490.61,350.43,140.18
SO5393,4/2/2020,April,Wholesale,USD,Jerry Green,West,Sioux Falls,South Dakota,Cocktail Glasses,Drinkware,6,208.33,148.81,1249.98,892.86,357.12
SO5394,4/25/2020,April,In-Store,USD,Chris Armstrong,Northeast,Fontana,California,Floral,Decoratives,10,338.0,241.43,3380.0,2414.3,965.6999999999998
SO5395,2/23/2020,February,Wholesale,USD,Shawn Wallace,South,Proviso,Illinois,Vanities,Collections,1,190.42,136.01,190.42,136.01,54.41
SO5396,5/16/2020,May,Wholesale,USD,Anthony Berry,West,Rancho Cucamonga,California,Phones,Electronics,10,629.09,449.35,6290.900000000001,4493.5,1797.4000000000005
SO5397,5/26/2020,May,Wholesale,USD,Samuel Fowler,Midwest,Fort Lauderdale,Florida,TV and video,Electronics,3,170.71,121.94,512.13,365.82,146.31
SO5398,3/31/2020,March,Distributor,USD,George Lewis,West,Scottsdale,Arizona,Serveware,Kitchenery,8,444.62,317.58,3556.96,2540.64,1016.3200000000002
SO5399,3/1/2020,March,Wholesale,USD,Roy Rice,Midwest,Lexington-Fayette,Kentucky,Accessories,Accessories,9,515.52,368.23,4639.68,3314.07,1325.6100000000001
SO5400,2/15/2020,February,Wholesale,USD,Adam Hernandez,Northeast,Baton Rouge,Louisiana,Bar Tools,Drinkware,2,349.14,249.39,698.28,498.78,199.5
SO5401,2/26/2020,February,Distributor,USD,Roger Alexander,Midwest,Columbia,Missouri,Collectibles,Collections,8,552.72,394.8,4421.76,3158.4,1263.3600000000001
SO5402,4/27/2020,April,Online,USD,Keith Griffin,Northeast,Orange,California,Wardrobes,Furniture,9,296.3,211.64,2666.7000000000003,1904.7599999999998,761.9400000000005
SO5403,5/21/2020,May,Wholesale,USD,George Lewis,West,Baton Rouge,Louisiana,Stemware,Drinkware,4,597.57,426.83,2390.28,1707.32,682.9600000000003
SO5404,4/27/2020,April,In-Store,USD,Patrick Graham,South,Albuquerque,New Mexico,Table Lamps,Lighting,1,314.97,224.98,314.97,224.98,89.99000000000004
SO5405,5/25/2020,May,Distributor,USD,Joshua Kenedy,West,Antioch,California,Outdoor Decor,Decoratives,7,645.59,461.13,4519.13,3227.91,1291.2200000000003
SO5406,2/3/2020,February,In-Store,USD,Donald Reynolds,South,St. Paul,Minnesota,Furniture Cushions,Furniture,6,171.95,122.82,1031.6999999999998,736.92,294.77999999999986
SO5407,1/31/2020,January,Distributor,USD,Joshua Ryan,Midwest,Inglewood,California,Clocks,Accessories,4,633.15,452.25,2532.6,1809.0,723.5999999999999
SO5408,3/2/2020,March,Distributor,USD,Joe Price,Northeast,Naperville (Township),Illinois,Wardrobes,Furniture,5,343.86,245.61,1719.3000000000002,1228.0500000000002,491.25
SO5409,1/8/2020,January,Wholesale,USD,Carl Nguyen,Midwest,Worth (Township),Illinois,Wall Coverings,Decoratives,3,277.23,198.02,831.69,594.0600000000001,237.63
SO5410,2/13/2020,February,Wholesale,USD,Chris Armstrong,Northeast,San Bernardino,California,Bakeware,Kitchenery,2,243.33,173.8,486.66,347.6,139.06
SO5411,2/1/2020,February,Distributor,USD,Samuel Fowler,Midwest,Mesquite,Texas,Ornaments,Decoratives,5,639.31,456.65,3196.5499999999997,2283.25,913.2999999999997
SO5412,5/25/2020,May,Online,USD,Keith Griffin,Northeast,Syracuse,New York,Serveware,Kitchenery,1,290.77,207.69,290.77,207.69,83.07999999999998
SO5413,5/10/2020,May,In-Store,USD,Stephen Payne,South,Pearland,Texas,Cookware,Kitchenery,4,164.58,117.56,658.32,470.24,188.08000000000004
SO5414,4/6/2020,April,Wholesale,USD,Donald Reynolds,South,Colorado Springs,Colorado,Table Linens,Decoratives,7,520.25,371.6,3641.75,2601.2000000000003,1040.5499999999997
SO5415,1/11/2020,January,In-Store,USD,Shawn Cook,Midwest,Mesquite,Texas,Baseball,Sports,3,617.9,441.36,1853.6999999999998,1324.08,529.6199999999999
SO5416,5/24/2020,May,Online,USD,Joshua Kenedy,West,West Palm Beach,Florida,Furniture Cushions,Furniture,3,557.18,397.99,1671.54,1193.97,477.56999999999994
SO5417,3/12/2020,March,Online,USD,Keith Griffin,Northeast,Aurora,Illinois,Home Fragrances,Decoratives,1,387.04,276.46,387.04,276.46,110.58000000000004
SO5418,2/23/2020,February,In-Store,USD,Frank Brown,Northeast,Denton,Texas,Wardrobes,Furniture,3,420.04,300.03,1260.1200000000001,900.0899999999999,360.0300000000002
SO5419,3/24/2020,March,Online,USD,Roger Alexander,Midwest,Phoenix,Arizona,Wall Coverings,Decoratives,10,344.27,245.91,3442.7,2459.1,983.5999999999999
SO5420,5/8/2020,May,Online,USD,Stephen Payne,South,Honolulu,Hawaii,Wall Frames,Decoratives,6,220.13,157.24,1320.78,943.44,377.3399999999999
SO5421,5/31/2020,May,Wholesale,USD,Douglas Tucker,Midwest,West Palm Beach,Florida,Accessories,Accessories,1,488.29,348.78,488.29,348.78,139.51000000000005
SO5422,2/26/2020,February,Distributor,USD,Chris Armstrong,Northeast,Moreno Valley,California,Vases,Decoratives,1,466.23,333.02,466.23,333.02,133.21000000000004
SO5423,5/22/2020,May,Distributor,USD,Shawn Wallace,South,Hampton,Virginia,Festive,Decoratives,7,283.11,202.22,1981.77,1415.54,566.23
SO5424,4/4/2020,April,In-Store,USD,Shawn Cook,Midwest,Springfield,Missouri,Blankets,Beddings,6,296.58,211.84,1779.48,1271.04,508.44000000000005
SO5425,1/14/2020,January,Online,USD,Carl Nguyen,Midwest,Hampton,Virginia,Audio,Electronics,10,204.28,145.92,2042.8,1459.1999999999998,583.6000000000001
SO5426,1/13/2020,January,In-Store,USD,Keith Griffin,Northeast,The Woodlands,Texas,Floral,Decoratives,4,605.53,432.52,2422.12,1730.08,692.04
SO5427,1/14/2020,January,Online,USD,Joe Price,Northeast,San Buenaventura (Ventura),California,Rugs,Decoratives,5,625.64,446.89,3128.2,2234.45,893.75
SO5428,3/19/2020,March,In-Store,USD,Shawn Cook,Midwest,Miami,Florida,Rugs,Decoratives,8,619.95,442.82,4959.6,3542.56,1417.0400000000004
SO5429,3/29/2020,March,Wholesale,USD,Anthony Berry,West,Norman,Oklahoma,Audio,Electronics,2,316.51,226.08,633.02,452.16,180.85999999999996
SO5430,2/10/2020,February,Online,USD,Anthony Berry,West,Buffalo,New York,Home Fragrances,Decoratives,6,153.01,109.29,918.06,655.74,262.31999999999994
SO5431,4/27/2020,April,Distributor,USD,Shawn Wallace,South,Tampa,Florida,Photo Frames,Decoratives,9,451.96,322.83,4067.64,2905.47,1162.17
SO5432,1/9/2020,January,Distributor,USD,Joe Price,Northeast,Downers Grove (Township),Illinois,Bar Tools,Drinkware,3,349.02,249.3,1047.06,747.9000000000001,299.15999999999985
SO5433,3/17/2020,March,Distributor,USD,Joe Price,Northeast,Corpus Christi,Texas,Photo Frames,Decoratives,8,624.54,446.1,4996.32,3568.8,1427.5199999999995
SO5434,1/28/2020,January,In-Store,USD,Joshua Little,South,Brooklyn,New York,Collectibles,Collections,7,367.55,262.53,2572.85,1837.7099999999998,735.1400000000001
SO5435,2/4/2020,February,Wholesale,USD,Keith Griffin,Northeast,Midland,Texas,Wine Storage,Drinkware,4,525.7,375.5,2102.8,1502.0,600.8000000000002
SO5436,2/13/2020,February,Online,USD,Joshua Ryan,Midwest,Lawrence (Township),Indiana,Rugs,Decoratives,4,605.9,432.79,2423.6,1731.16,692.4399999999998
SO5437,2/5/2020,February,Wholesale,USD,Anthony Berry,West,Brownsville,Texas,Collectibles,Collections,6,548.75,391.96,3292.5,2351.7599999999998,940.7400000000002
SO5438,1/1/2020,January,In-Store,USD,Joshua Ryan,Midwest,New Haven (Town),Connecticut,Baseball,Sports,3,639.57,456.84,1918.71,1370.52,548.19
SO5439,1/6/2020,January,Distributor,USD,Nicholas Cunningham,South,Queens,New York,Dining Furniture,Furniture,5,201.95,144.25,1009.75,721.25,288.5
SO5440,2/20/2020,February,In-Store,USD,Joshua Ryan,Midwest,Kansas City,Kansas,Wall Frames,Decoratives,8,225.48,161.06,1803.84,1288.48,515.3599999999999
SO5441,5/26/2020,May,In-Store,USD,Patrick Graham,South,Rockford (Township),Illinois,Audio,Electronics,10,359.36,256.68,3593.6000000000004,2566.8,1026.8000000000002
SO5442,3/6/2020,March,Wholesale,USD,Joshua Kenedy,West,Springfield,Missouri,Clocks,Accessories,10,314.97,224.98,3149.7000000000003,2249.7999999999997,899.9000000000005
SO5443,1/21/2020,January,Wholesale,USD,Carl Nguyen,Midwest,Proviso,Illinois,Rugs,Decoratives,3,472.32,337.37,1416.96,1012.11,404.85
SO5444,1/22/2020,January,In-Store,USD,Shawn Cook,Midwest,Warren,Indiana,Pillows,Beddings,6,647.91,462.79,3887.46,2776.7400000000002,1110.7199999999998
SO5445,3/6/2020,March,Wholesale,USD,Roy Rice,Midwest,Stockton,California,Mirrors,Accessories,1,526.7,376.21,526.7,376.21,150.49000000000007
SO5446,3/30/2020,March,Wholesale,USD,Shawn Wallace,South,Indianapolis,Indiana,Outdoor Furniture,Furniture,4,644.32,460.23,2577.28,1840.92,736.3600000000001
SO5447,2/2/2020,February,In-Store,USD,Jonathan Hawkins,West,Jersey City,New Jersey,Dining Furniture,Furniture,3,622.41,444.58,1867.23,1333.74,533.49
SO5448,3/16/2020,March,Distributor,USD,Anthony Berry,West,Detroit,Michigan,Home Fragrances,Decoratives,3,415.47,296.77,1246.41,890.31,356.10000000000014
SO5449,5/8/2020,May,In-Store,USD,Joshua Kenedy,West,Brandon,Florida,Sculptures,Decoratives,2,194.72,139.09,389.44,278.18,111.25999999999999
SO5450,1/27/2020,January,Wholesale,USD,Samuel Fowler,Midwest,Springfield,Missouri,Floral,Decoratives,1,344.32,245.95,344.32,245.95,98.37
SO5451,2/6/2020,February,Wholesale,USD,Paul Holmes,Midwest,Joliet,Illinois,Wall Coverings,Decoratives,8,525.41,375.29,4203.28,3002.32,1200.9599999999996
SO5452,2/14/2020,February,Wholesale,USD,Keith Griffin,Northeast,San Mateo,California,Platters,Kitchenery,8,315.67,225.48,2525.36,1803.84,721.5200000000002
SO5453,1/13/2020,January,Online,USD,Patrick Graham,South,McAllen,Texas,Floor Lamps,Lighting,7,288.77,206.27,2021.3899999999999,1443.89,577.4999999999998
SO5454,5/8/2020,May,Distributor,USD,Joe Price,Northeast,Philadelphia,Pennsylvania,Bathroom Furniture,Furniture,10,302.53,216.09,3025.2999999999997,2160.9,864.3999999999996
SO5455,2/18/2020,February,Wholesale,USD,Nicholas Cunningham,South,Bridgeport,Connecticut,Baseball,Sports,6,556.01,397.15,3336.06,2382.8999999999996,953.1600000000003
SO5456,1/6/2020,January,Online,USD,Adam Hernandez,Northeast,Babylon (Town),New York,Vases,Decoratives,5,633.52,452.51,3167.6,2262.55,905.0499999999997
SO5457,1/26/2020,January,In-Store,USD,Joe Price,Northeast,South Bend,Indiana,Candleholders,Decoratives,7,235.59,168.28,1649.13,1177.96,471.1700000000001
SO5458,5/10/2020,May,Wholesale,USD,Shawn Cook,Midwest,Toledo,Ohio,Dining Furniture,Furniture,5,391.27,279.48,1956.35,1397.4,558.9499999999998
